group,names,scores,logfoldchanges,pvals,pvals_adj
2,AC026333.4,0.84979874,-2.4023001,0.395612372908697,0.5708692249764747
2,ERICH4,0.84765047,-1.7333299,0.39681239198032314,0.5721880201590817
2,PCP4,0.8469593,-2.537869,0.39720134683471486,0.572336234632154
2,PLA2G4E-AS1,0.8425831,-1.4085783,0.3996359980944467,0.5751536480007307
2,AC104472.1,0.8424123,-1.0748659,0.3997317853605078,0.5751536480007307
2,ACTN3,0.8323129,-1.2669379,0.40541612036076025,0.5815462846998675
2,AC239799.2,0.8322539,,0.4054229190719836,0.5815462846998675
2,AC009065.8,0.82693833,-1.2551776,0.4084593230091096,0.584348101586709
2,SH2D5,0.82607496,-2.2285311,0.4089446878203936,0.5846242856617493
2,AC017002.1,0.81922644,-1.9568129,0.41283793713966066,0.5893475191144335
2,DSG2-AS1,0.8182726,-1.4030997,0.41338034731713724,0.5894695917757027
2,ZNRF3-IT1,0.81804705,-2.6710947,0.4135129186306554,0.5894695917757027
2,AL139407.1,0.8121032,-1.6347353,0.4169018154239703,0.5935846724982586
2,AC010240.3,0.8119532,-1.7389991,0.41699323243002673,0.5935846724982586
2,AC106038.1,0.8109067,-1.5696154,0.4175965509765235,0.5940206984018827
2,AC090877.2,0.80890137,-2.3296843,0.4187578366877328,0.5952492348084333
2,AC008119.1,0.8076247,-1.0628785,0.41947946216816,0.595851508761591
2,DDR1-DT,0.79623795,-1.2191898,0.4260572849320131,0.6043365743716499
2,DACT3-AS1,0.7953839,-1.7666856,0.42655712319773664,0.604616758607706
2,NDUFV2-AS1,0.79409796,,0.42728095701722824,0.6052138201377171
2,JSRP1,0.7935408,-1.5115603,0.42762168926406907,0.6052677838132612
2,LINC02533,0.7925025,-0.9305233,0.42824247120372894,0.6054799367001973
2,MTRNR2L4,0.7922329,-1.0187168,0.4283770552153896,0.6054799367001973
2,EFCAB3,0.7909473,-1.4914405,0.4291437582645057,0.606135251786025
2,TNFAIP8L2,0.7825498,-1.4657295,0.43406897578160664,0.6102812833074293
2,AC008764.3,0.7825498,-1.6477419,0.434068975781697,0.6102812833074293
2,RGS13,0.7825498,-1.2527573,0.4340689757817149,0.6102812833074293
2,FPR3,0.7825498,-1.5065771,0.4340689757817824,0.6102812833074293
2,AC067817.2,0.7825498,-1.4650009,0.43406897578178616,0.6102812833074293
2,TSSK4,0.782273,-1.4898804,0.4342151330732359,0.6102812833074293
2,AC123768.2,0.7741071,-2.3651474,0.4390441700425396,0.6162023439193538
2,ANP32D,0.764494,-1.5540367,0.444746716735154,0.6228597314017897
2,ACOXL,0.7617419,-1.6961095,0.4463727308717338,0.6242975256947326
2,INA,0.7557539,-1.11124,0.4499314085346541,0.6288349525292161
2,IBA57-DT,0.7504844,-1.1277573,0.45312466514773,0.6314583839561103
2,FP325330.2,0.7392959,-0.6524946,0.45988253956519565,0.638725749396105
2,AC010476.2,0.72468925,-1.2246457,0.46879649530005585,0.6502031834952231
2,LINC00942,0.7169728,-1.1896663,0.47355053575694595,0.6558871686384293
2,GREM1,0.7148835,-1.7934763,0.47481769288878106,0.6571871181851641
2,AL136040.1,0.7142496,,0.4752115639840778,0.6572774052338559
2,GPR35,0.70851326,-1.0919473,0.4787704388757993,0.6612851365687835
2,FP325332.1,0.7012164,-1.6560771,0.48332230949530175,0.6657332086712145
2,AP002793.1,0.69731843,-0.7132745,0.4857506558379143,0.6682488272787432
2,AC007684.2,0.69720757,-0.8985991,0.48581689743164636,0.6682488272787432
2,AC079768.4,0.68900007,-1.1477621,0.49095790335307077,0.6743927243860862
2,TMEM236,0.6849269,-1.6769572,0.49353439968044877,0.6774665747157841
2,CR1,0.68060446,-1.4066733,0.4962664782399524,0.6802830407675838
2,AC004540.1,0.67712617,-1.9328443,0.4984537970591656,0.682813420628994
2,SPDYE1,0.6755968,-0.87245214,0.4994431675958264,0.6835524807592385
2,MPZ,0.66823494,-1.7047051,0.5041111301924008,0.6891471362848952
2,AC078880.3,0.6593838,-0.9988734,0.5097821710344906,0.6964237309214353
2,THEGL,0.6554071,-1.2196027,0.5123402469891404,0.6991865841838101
2,TMEM252,0.6551383,-0.4223864,0.5125037662067328,0.6991865841838101
2,SLC8A2,0.6526333,-1.0608587,0.5141161901724509,0.7009082347272677
2,GAPDHS,0.649456,-1.1125375,0.5161813560173526,0.7027656310651499
2,CARMIL2,0.6487336,-0.8526992,0.5166323862719887,0.7029012058122296
2,LINC01623,0.64793664,-0.9880349,0.5171545586498787,0.7031333224335535
2,CNDP1,0.6458646,-0.68594503,0.5184951300202861,0.7040754921169304
2,LINC02341,0.6457847,-0.6035596,0.5185515999441193,0.7040754921169304
2,AL645937.4,0.6416132,-0.648112,0.5212550930966586,0.7072660693306088
2,ACVR1C,0.63625896,-1.0632156,0.5247374138322862,0.7115083577386931
2,AC091691.3,0.63533634,-0.8919657,0.5253449614605492,0.7117290715570448
2,CDHR1,0.634913,-1.215836,0.5256119193448776,0.7117290715570448
2,AL359094.1,0.63390476,-1.212673,0.5262735791511741,0.7121368292771172
2,AC091152.2,0.6323648,-0.954861,0.5272779126754745,0.7121368292771172
2,AC108449.2,0.6322732,-0.73071486,0.5273373220797053,0.7121368292771172
2,CCL21,0.6314087,-2.629725,0.5279000765008075,0.7124157577608738
2,DLX2-DT,0.6240759,-0.8879871,0.5327078076459251,0.717935050735748
2,AC011443.1,0.62070864,-1.0306216,0.5349240330286711,0.7204364081194223
2,AL732314.4,0.6164649,-0.75635785,0.5377021834441122,0.7236906910418738
2,LINC01967,0.613717,-1.3640839,0.5395334922238476,0.7256671045377909
2,AP006261.1,0.60799783,-1.0996581,0.5433172391089374,0.7302651063292169
2,TLR10,0.6037099,-0.6719232,0.5461560935187126,0.7335877683260075
2,CLEC18A,0.5998221,-0.9256886,0.5487467786412323,0.7362132801891976
2,FCRL2,0.594213,-0.4654347,0.5524862902987812,0.7401021973191978
2,AC113398.2,0.5857362,-0.7662535,0.5581718987649394,0.7467182592173103
2,AP000654.1,0.5805459,-0.9745177,0.5616684855449874,0.7498911689519191
2,PROC,0.5732802,-0.84322125,0.5665735028882217,0.7554979471624872
2,ILDR2,0.5703329,-0.62582225,0.568568256971826,0.7565686014453358
2,TMEM272,0.56978714,-0.8343361,0.5689395882867077,0.7565686014453358
2,AC012358.1,0.56978714,-0.74428856,0.5689395882867971,0.7565686014453358
2,MEFV,0.56978714,-0.6600621,0.5689395882868925,0.7565686014453358
2,AC087623.3,0.56642705,-0.8474133,0.5712145481402142,0.7578970793498544
2,AC034102.6,0.566113,-0.8110187,0.5714347764223358,0.7578970793498544
2,AC073842.1,0.56165534,-0.6078591,0.5744619261146844,0.7613809491248302
2,FAM240C,0.5607012,-1.281496,0.5751130615386386,0.7617391543558127
2,AL355310.1,0.5570573,-0.62863606,0.5776021547136108,0.7628166857873676
2,ASMT,0.5530465,-0.7525209,0.5803393813608927,0.765619236623869
2,CCL19,0.55184156,-1.832717,0.5811594380260989,0.7661956994411324
2,AC092650.1,0.53926474,-0.74225366,0.589808539833458,0.7755536355469534
2,RC3H1-IT1,0.5311179,-0.69918185,0.5954393810836127,0.7814165106084157
2,ATP6V0E2-AS1,0.52975965,-0.92993283,0.5963815325820023,0.7821397148616425
2,AC006445.3,0.5281222,-0.7449228,0.597522593026073,0.7831226645164784
2,FAM83C-AS1,0.52235836,-1.0769533,0.6015267783890711,0.7878543266392549
2,ZBTB20-AS4,0.5141519,-0.89895827,0.6072484483874836,0.7937888214215472
2,CXCL8,0.51289266,,0.6081134915074685,0.7940508474873464
2,PRKCZ-AS1,0.51175994,-0.72215873,0.6089173244975096,0.7942349256313442
2,LRP8,0.5113787,-1.0177003,0.6091781879592411,0.7942349256313442
2,GPR132,0.50487626,-0.55205333,0.6137426601410769,0.7991440887253606
2,AC116609.2,0.5024256,-0.57549727,0.6154688505574264,0.8002866780859004
2,LINC02763,0.50084716,-0.4349221,0.6165680415150769,0.8002866780859004
2,AC012254.1,0.5007688,-0.30502293,0.6166208854651862,0.8002866780859004
2,AC232271.1,0.4980978,-0.6174366,0.6185103612947869,0.801897536930087
2,AC007342.4,0.49787915,-0.58808905,0.6186639497415621,0.801897536930087
2,AL391839.3,0.49350262,-0.68139595,0.6217434212896062,0.8052306604012551
2,LYPD1,0.4930905,-0.7728086,0.6220406851599696,0.8052306604012551
2,AC018809.2,0.4899972,-0.5362209,0.6242217736477593,0.8067056245095572
2,C20orf203,0.48976827,-0.5861121,0.6243901533703973,0.8067056245095572
2,ATP5MGL,0.4814312,-1.0434452,0.630300274462994,0.8127663113642734
2,BMPR1B-DT,0.4800525,-0.7497159,0.6312857912843204,0.8135126176344335
2,PLGLB1,0.47470927,-0.6842844,0.6350824215746147,0.8168262656908228
2,AL160006.1,0.47163296,-0.8295028,0.6372679942115498,0.819110532405591
2,AC006387.1,0.47054324,-0.49297974,0.6380459478969742,0.8195837481014441
2,LINC02826,0.4695234,-0.6379893,0.6387854112171836,0.8200069463635219
2,NEUROG1,0.4652598,-0.66067994,0.6418341420450067,0.8233718579046206
2,AC099524.1,0.46413583,-0.91262364,0.6426409704949683,0.8233718579046206
2,AC242842.1,0.46413034,-0.5098107,0.6426417350945564,0.8233718579046206
2,COLQ,0.46061614,-0.5891801,0.6451600845580112,0.8260692503943805
2,MMP7,0.45813456,,0.6469323069878314,0.8278084542390678
2,AL122023.1,0.450121,-0.57447356,0.6527066621039761,0.8341299196216947
2,TRPM3,0.44749004,-0.86086845,0.6546037980188808,0.8360201762693241
2,HBA2,0.42954704,-0.8930809,0.6675923075542423,0.8493540808578145
2,AC024267.6,0.42857125,-0.72207326,0.6683140991362349,0.8497318488699744
2,HIST1H2BG,0.42068028,,0.6740588242369322,0.8543204362952246
2,LUZP2,0.41010877,-0.7459224,0.6818023952492294,0.8635875810629885
2,AC092683.2,0.40766656,-0.2753447,0.6835841080754606,0.865296339336026
2,AL353138.1,0.4010246,-0.5342728,0.6884716494617101,0.8709318778769262
2,CEBPE,0.39787304,-0.3819745,0.690797888376374,0.8727705475380594
2,DCT,0.392539,-0.5153289,0.6947324273717301,0.8766339777561264
2,LINC01973,0.3844786,-0.31535494,0.7006879626411113,0.8821731524947539
2,CCDC154,0.38400772,-0.606827,0.7010417635980319,0.8821731524947539
2,AL359880.1,0.38364378,-0.5203168,0.7013157181149112,0.8821731524947539
2,HIST1H2BM,0.38111702,-0.37287045,0.7031864844470918,0.8839553544275195
2,DNAH17,0.37730086,-0.4179368,0.706015644981461,0.8869543278661569
2,AL162586.2,0.3723533,-0.25960657,0.7096883382002488,0.8910085853110469
2,AC072062.1,0.36064997,-0.43528593,0.718424507736362,0.8997176051801653
2,APOBEC3B,0.35792756,-0.6715001,0.720462758663995,0.9017055803053754
2,AL121768.1,0.3384142,-0.43234384,0.7351142826142418,0.9183189039528318
2,CEP295NL,0.33735925,-0.4847605,0.7359075039852897,0.9187359600315727
2,AC018761.2,0.33038425,-0.37207973,0.7411705036562029,0.9235769515965144
2,LINC02150,0.32755437,-0.4481171,0.743309182513793,0.9250892128360834
2,LINC02801,0.3223672,-0.28420904,0.7472249113946474,0.9288066021064605
2,AC008026.3,0.32042632,-0.39006677,0.7487045319387833,0.9300677415388612
2,AL157702.2,0.3096627,-0.2784976,0.7568713357994803,0.9360898601185678
2,MAMDC2-AS1,0.30944306,-0.45211747,0.7570389593516362,0.9360898601185678
2,CYP2C8,0.30910802,-0.37752038,0.7572966968359214,0.9360898601185678
2,HEPN1,0.29970756,-0.3380911,0.7644529931408092,0.944352060705138
2,SNRK-AS1,0.29549298,-0.43971503,0.7676674032838156,0.9477375349182907
2,AC010894.3,0.29108053,-0.21086322,0.7710393618532301,0.9507267100533046
2,CSN2,0.281906,-0.472648,0.778062444314773,0.958275241565493
2,SCUBE3,0.2806384,-0.2971328,0.7790363895749991,0.9585109807891955
2,SIM2,0.28033814,-0.37430048,0.7792694273816159,0.9585109807891955
2,LINC01979,0.27629697,-0.19899459,0.782363368653554,0.9603348232316432
2,RNF222,0.27491066,-0.282116,0.783432451307615,0.9603348232316432
2,AL158071.5,0.2733023,-0.3552066,0.7846676789656336,0.9603348232316432
2,RAC2,0.27300102,,0.7848851274037659,0.9603348232316432
2,FBXO32,0.27167287,,0.7859140075944154,0.9603348232316432
2,CNTF,0.27143997,-0.31953597,0.7861001636104632,0.9603348232316432
2,AC012291.3,0.2707034,-0.3116319,0.7866622273086564,0.9603348232316432
2,FREM3,0.25418043,-0.29578036,0.7994018079701268,0.9742861766851028
2,AL136141.1,0.2508763,-0.29554787,0.8019529292318728,0.9754392217045686
2,AC073257.1,0.2498739,-0.49733993,0.802728713171168,0.9754392217045686
2,CCNI2,0.24699065,-0.27975336,0.8049568887498946,0.9774825607163261
2,FGFBP2,0.24125676,-0.23195145,0.8093926652071215,0.9822726519503903
2,ARHGDIG,0.24004853,-0.14918004,0.8103300207379261,0.9828138517136763
2,AF230666.2,0.23834644,-0.27663875,0.8116533335136632,0.9832617688968454
2,AC008906.2,0.23831068,-0.3173618,0.8116825902243459,0.9832617688968454
2,AC126121.3,0.23747855,-0.2346328,0.8123258726001428,0.9834453663439986
2,AC004707.1,0.23669957,-0.27593312,0.81293129111604,0.98358292936
2,SEMA4D,0.23310159,,0.8157149034469711,0.9855754517066987
2,AC092115.3,0.223896,-0.22935614,0.8228750242380466,0.992013290220671
2,PPP2R2C,0.22038111,-0.36892825,0.8256113525394788,0.9947124729391311
2,LRTM1,0.21504238,-0.20470694,0.8297720079872019,0.9973221249846177
2,AC051619.6,0.21344045,-0.26738808,0.8310189523352648,0.9982209637660838
2,AL031673.1,0.210254,-0.17617416,0.8335050485592725,1.0
2,AL031658.1,0.20760265,-0.18317597,0.8355755521874154,1.0
2,AL158063.1,0.20279527,-0.21944377,0.8393307204091405,1.0
2,AC127002.2,0.20246555,-0.25515765,0.8395871332818245,1.0
2,AC021739.2,0.19998343,-0.19055063,0.8415252408416687,1.0
2,RASA4B,0.19535868,-0.1460212,0.8451435350608486,1.0
2,AC012645.2,0.18964413,-0.113882914,0.8496175961662742,1.0
2,AC004540.2,0.18152006,-0.26075718,0.8559906675919466,1.0
2,AC002460.2,0.17990482,-0.18213396,0.8572582218743758,1.0
2,AC107214.2,0.17976858,-0.23556988,0.8573648746416489,1.0
2,NRK,0.17832749,-0.37385717,0.8584938294258375,1.0
2,AC022211.3,0.16726916,-0.17758538,0.8671879729473806,1.0
2,AC092574.1,0.16411263,-0.17958699,0.8696686421838893,1.0
2,AC026150.1,0.16335607,-0.1097318,0.8702622117186385,1.0
2,ADGRG5,0.16191143,-0.12270774,0.8714018857354662,1.0
2,DMRTA2,0.15827686,-0.20116857,0.8742667031815894,1.0
2,AC132872.3,0.14185284,-0.17053495,0.8872208397804314,1.0
2,AC139530.3,0.13550171,-0.14973314,0.892237615269688,1.0
2,AC027601.4,0.12833735,-0.10301403,0.8979013284091915,1.0
2,TMSB15B-AS1,0.099166304,-0.11773068,0.9210231230453341,1.0
2,HSPA6,0.095158786,,0.9242037470423168,1.0
2,AL354861.2,0.09281582,-0.11885673,0.9260643141129339,1.0
2,THEMIS2,0.0894294,-0.13333064,0.9287549834568452,1.0
2,AP006621.1,0.089378886,-0.05555548,0.9287937131875782,1.0
2,AC023794.2,0.08572024,-0.048938666,0.931699613848181,1.0
2,SPN,0.07639496,-0.06295404,0.9391162799173545,1.0
2,NPL,0.07258529,-0.11673304,0.9421468792086376,1.0
2,AC013439.2,0.072453246,-0.034257587,0.942250118364317,1.0
2,AC233976.1,0.061059743,-0.047330845,0.9513211057246616,1.0
2,DLGAP2,0.05747426,-0.055992678,0.9541757146779604,1.0
2,AL031705.1,0.055891696,-0.07208025,0.9554371367496652,1.0
2,AL445989.1,0.05522296,-0.057165626,0.9559690983640089,1.0
2,EPGN,0.05203702,-0.06041488,0.9585075067333475,1.0
2,AL499604.1,0.05189914,,0.9586171385933364,1.0
2,AC005332.2,0.05121506,-0.049516734,0.9591628003409401,1.0
2,AL627230.1,0.043584883,-0.063332625,0.9652422909040899,1.0
2,IPCEF1,0.03664976,-0.06281003,0.9707698865295913,1.0
2,AL158212.2,0.03660864,-0.07782871,0.9708028757198806,1.0
2,AC005856.1,0.035165325,-0.03077268,0.971953765131059,1.0
2,LINC01268,0.023350393,-0.02207795,0.9813747202513412,1.0
2,TUBB4A,0.021892956,-0.01809137,0.9825365986558886,1.0
2,SYNGR3,0.013941253,-0.0144817885,0.9888792060364829,1.0
2,AC100847.1,0.010816316,-0.009567702,0.9913716926969279,1.0
2,AC020656.1,0.0078027984,-0.0069658537,0.9937755955851091,1.0
2,AL132657.1,0.00027148554,-0.0002624267,0.9997834287489937,1.0
2,CD27,0.0,1.8927588,1.0,1.0
2,CPA3,0.0,0.16327809,1.0,1.0
2,CLDN18,0.0,0.16327809,1.0,1.0
2,CD28,0.0,0.80793405,1.0,1.0
2,AC005540.1,0.0,0.37785566,1.0,1.0
2,APLN,0.0,1.5924596,1.0,1.0
2,ITGAX,0.0,0.7671059,1.0,1.0
2,C16orf54,0.0,0.72094524,1.0,1.0
2,EVI2A,0.0,2.9428556,1.0,1.0
2,AC007750.1,0.0,0.16327809,1.0,1.0
2,AC092943.2,0.0,1.137184,1.0,1.0
2,AC006449.1,0.0,0.16327809,1.0,1.0
2,LHX1,0.0,0.6241559,1.0,1.0
2,LINC01487,0.0,0.36568013,1.0,1.0
2,SUCNR1,0.0,1.7246597,1.0,1.0
2,DOK2,0.0,1.9283897,1.0,1.0
2,AC087203.3,0.0,0.83423716,1.0,1.0
2,TCAF2C,0.0,0.29322058,1.0,1.0
2,TRBV28,0.0,0.40209496,1.0,1.0
2,TRBV20-1,0.0,0.16327809,1.0,1.0
2,TRBV14,0.0,0.16327809,1.0,1.0
2,FAM180A,0.0,1.1961656,1.0,1.0
2,AC083870.1,0.0,0.16327809,1.0,1.0
2,AC018643.1,0.0,,1.0,1.0
2,PRRT4,0.0,0.83721596,1.0,1.0
2,AC073326.1,0.0,0.49742767,1.0,1.0
2,PIK3CG,0.0,1.0764928,1.0,1.0
2,XKR9,0.0,0.4286457,1.0,1.0
2,LINC01289,0.0,0.47859058,1.0,1.0
2,LINC01765,0.0,0.38354272,1.0,1.0
2,DGKK,0.0,0.37448978,1.0,1.0
2,PPP1R2C,0.0,0.7281286,1.0,1.0
2,GFI1,0.0,0.7653442,1.0,1.0
2,NPIPA3,0.0,0.51700985,1.0,1.0
2,SLC1A7,0.0,1.4028783,1.0,1.0
2,SALL1,0.0,0.53416973,1.0,1.0
2,TPSAB1,0.0,0.16327809,1.0,1.0
2,ST8SIA2,0.0,1.2913445,1.0,1.0
2,AC127520.1,0.0,0.5243015,1.0,1.0
2,AL592494.2,0.0,0.46483746,1.0,1.0
2,RETN,0.0,0.39839178,1.0,1.0
2,AP003354.1,0.0,0.16327809,1.0,1.0
2,CBLN2,0.0,0.34395584,1.0,1.0
2,SERPINB2,0.0,0.8247406,1.0,1.0
2,SYT4,0.0,0.28748062,1.0,1.0
2,AC004023.1,0.0,0.16327809,1.0,1.0
2,AC004862.1,0.0,0.25673345,1.0,1.0
2,SPDYE5,0.0,0.51313657,1.0,1.0
2,C7orf57,0.0,0.60748655,1.0,1.0
2,TRGV3,0.0,0.40037766,1.0,1.0
2,TRGV7,0.0,0.32394505,1.0,1.0
2,KLHL38,0.0,0.40211082,1.0,1.0
2,AP000894.2,0.0,0.30651596,1.0,1.0
2,FCRL1,0.0,0.16327809,1.0,1.0
2,AL022328.1,0.0,1.1390575,1.0,1.0
2,MLC1,0.0,0.16327809,1.0,1.0
2,AC100835.1,0.0,0.52130723,1.0,1.0
2,Z99756.1,0.0,0.16327809,1.0,1.0
2,TTC24,0.0,0.37675115,1.0,1.0
2,PHF24,0.0,0.37552008,1.0,1.0
2,MIR31HG,0.0,1.6222147,1.0,1.0
2,TRGV9,0.0,0.5515622,1.0,1.0
2,TRGV10,0.0,0.6647619,1.0,1.0
2,TRGC1,0.0,0.6818259,1.0,1.0
2,TRGC2,0.0,2.948582,1.0,1.0
2,AC007349.2,0.0,0.6832164,1.0,1.0
2,AOAH,0.0,1.1734254,1.0,1.0
2,AC083864.5,0.0,0.7148384,1.0,1.0
2,LINC00626,0.0,0.16327809,1.0,1.0
2,FCGR3B,0.0,0.31852224,1.0,1.0
2,LY9,0.0,1.0845076,1.0,1.0
2,EPB42,0.0,0.29912627,1.0,1.0
2,LTK,0.0,0.42381743,1.0,1.0
2,AC023908.1,0.0,0.33687216,1.0,1.0
2,LINC02694,0.0,0.48127034,1.0,1.0
2,FCER1A,0.0,0.80461025,1.0,1.0
2,NXNL1,0.0,0.16327809,1.0,1.0
2,CCDC194,0.0,0.8183045,1.0,1.0
2,AL354733.2,0.0,0.25434828,1.0,1.0
2,AL450267.2,0.0,0.16327809,1.0,1.0
2,PSMA8,0.0,0.44823673,1.0,1.0
2,AC106037.3,0.0,0.16327809,1.0,1.0
2,LINC01254,0.0,0.29207468,1.0,1.0
2,TSPAN16,0.0,0.2544915,1.0,1.0
2,BMP3,0.0,0.61740965,1.0,1.0
2,FAM30A,0.0,0.16327809,1.0,1.0
2,PLD4,0.0,0.93664646,1.0,1.0
2,C14orf180,0.0,0.6737348,1.0,1.0
2,CHL1-AS2,0.0,1.571046,1.0,1.0
2,AC004947.1,0.0,0.4090325,1.0,1.0
2,PDCD1,0.0,0.88406515,1.0,1.0
2,AC090197.1,0.0,0.60839254,1.0,1.0
2,AL136084.2,0.0,0.4669697,1.0,1.0
2,AC025262.1,0.0,0.4655924,1.0,1.0
2,AC025165.1,0.0,0.23772867,1.0,1.0
2,DAPK1-IT1,0.0,0.6039762,1.0,1.0
2,AL513210.1,0.0,0.3542969,1.0,1.0
2,KIF25-AS1,0.0,0.93983096,1.0,1.0
2,LINC02538,0.0,0.24755718,1.0,1.0
2,AL606468.1,0.0,1.7293307,1.0,1.0
2,AL023754.2,0.0,0.9276171,1.0,1.0
2,AL021707.9,0.0,0.31140065,1.0,1.0
2,CYTH4,0.0,1.090781,1.0,1.0
2,LINC00605,0.0,1.1953315,1.0,1.0
2,IL2RB,0.0,1.1070064,1.0,1.0
2,IL10,0.0,0.72300345,1.0,1.0
2,GPR182,0.0,0.48816663,1.0,1.0
2,AL445123.2,0.0,0.44209287,1.0,1.0
2,AL355881.1,0.0,1.1594589,1.0,1.0
2,AL355581.1,0.0,0.25907624,1.0,1.0
2,AL161733.1,0.0,0.34254616,1.0,1.0
2,GDF3,0.0,0.16327809,1.0,1.0
2,AL122058.1,0.0,0.5551054,1.0,1.0
2,AL359732.1,0.0,0.71549785,1.0,1.0
2,GPR65,0.0,3.2257202,1.0,1.0
2,AC004817.3,0.0,0.9886529,1.0,1.0
2,THEMIS,0.0,2.0408902,1.0,1.0
2,AL445259.1,0.0,0.16327809,1.0,1.0
2,CALHM5,0.0,3.7319777,1.0,1.0
2,ZNF831,0.0,1.2693875,1.0,1.0
2,AL451064.1,0.0,0.48761076,1.0,1.0
2,AL365356.1,0.0,0.16327809,1.0,1.0
2,LINC02540,0.0,0.27695444,1.0,1.0
2,GFRAL,0.0,0.6765626,1.0,1.0
2,AC010632.1,0.0,0.8514203,1.0,1.0
2,AC020928.2,0.0,0.59218836,1.0,1.0
2,AC002115.1,0.0,0.16327809,1.0,1.0
2,HAPLN4,0.0,0.8385009,1.0,1.0
2,BFSP2-AS1,0.0,0.16327809,1.0,1.0
2,AL590068.4,0.0,0.24029537,1.0,1.0
2,AC069549.2,0.0,0.52977026,1.0,1.0
2,TRDC,0.0,0.7939396,1.0,1.0
2,TRAV35,0.0,0.23807368,1.0,1.0
2,TRAV12-2,0.0,0.23664492,1.0,1.0
2,TRAV4,0.0,0.29570174,1.0,1.0
2,AC114808.2,0.0,0.85596627,1.0,1.0
2,AC092159.2,0.0,0.3839789,1.0,1.0
2,OR2M3,0.0,0.16327809,1.0,1.0
2,OR2T8,0.0,0.16327809,1.0,1.0
2,OR2C3,0.0,0.2729251,1.0,1.0
2,GCSAML,0.0,0.16327809,1.0,1.0
2,AC104335.2,0.0,0.6555799,1.0,1.0
2,RGS7,0.0,0.16327809,1.0,1.0
2,LINC01247,0.0,0.16327809,1.0,1.0
2,CLEC10A,0.0,0.76244146,1.0,1.0
2,GZMH,0.0,2.4041128,1.0,1.0
2,CTSG,0.0,0.28586066,1.0,1.0
2,AC104809.2,0.0,0.29017773,1.0,1.0
2,AC021683.5,0.0,0.30861506,1.0,1.0
2,AC007655.2,0.0,0.49301895,1.0,1.0
2,KIF19,0.0,0.5472435,1.0,1.0
2,AC008395.1,0.0,0.43425202,1.0,1.0
2,ACTA2-AS1,0.0,0.44004515,1.0,1.0
2,AL589863.1,0.0,0.65900123,1.0,1.0
2,PRF1,0.0,1.3782008,1.0,1.0
2,AL355474.1,0.0,0.809135,1.0,1.0
2,AC008655.1,0.0,0.38950908,1.0,1.0
2,AC007193.3,0.0,,1.0,1.0
2,AL603764.2,0.0,0.16327809,1.0,1.0
2,AC005383.1,0.0,0.7690703,1.0,1.0
2,MYF6,0.0,1.2752451,1.0,1.0
2,SLC22A31,0.0,0.69275695,1.0,1.0
2,OBI1-AS1,0.0,0.3530873,1.0,1.0
2,LINC01934,0.0,0.8127217,1.0,1.0
2,LINC00211,0.0,0.4210374,1.0,1.0
2,AC012065.3,0.0,0.4874762,1.0,1.0
2,AC080162.1,0.0,0.16327809,1.0,1.0
2,LINC00298,0.0,0.2764182,1.0,1.0
2,TH,0.0,0.43111902,1.0,1.0
2,SOAT2,0.0,0.63126355,1.0,1.0
2,AC113349.1,0.0,0.16327809,1.0,1.0
2,AC093510.2,0.0,0.4235115,1.0,1.0
2,LINC00461,0.0,1.0305891,1.0,1.0
2,CRYBB1,0.0,0.61828685,1.0,1.0
2,AC253536.3,0.0,0.48943442,1.0,1.0
2,IGLC3,0.0,0.9540462,1.0,1.0
2,ADA2,0.0,1.6080565,1.0,1.0
2,AL590787.1,0.0,1.0575308,1.0,1.0
2,GZMK,0.0,3.0479634,1.0,1.0
2,C6,0.0,1.0202821,1.0,1.0
2,AC008964.1,0.0,0.16327809,1.0,1.0
2,KIR2DL3,0.0,0.23652227,1.0,1.0
2,FNDC11,0.0,1.1361353,1.0,1.0
2,HAS1,0.0,0.9500468,1.0,1.0
2,LINC02149,0.0,0.16327809,1.0,1.0
2,AL096828.5,0.0,0.28497955,1.0,1.0
2,SPOCK3,0.0,0.99607426,1.0,1.0
2,CD5,0.0,0.71088845,1.0,1.0
2,MS4A2,0.0,0.7994993,1.0,1.0
2,OR4D10,0.0,0.16327809,1.0,1.0
2,FAM180B,0.0,1.1472248,1.0,1.0
2,AC079298.1,0.0,0.16327809,1.0,1.0
2,IL18RAP,0.0,0.7899026,1.0,1.0
2,GRAPL,0.0,0.8757682,1.0,1.0
2,AC093484.3,0.0,0.5947143,1.0,1.0
2,P2RX2,0.0,0.49150458,1.0,1.0
2,AC073578.1,0.0,0.42588896,1.0,1.0
2,TBX5-AS1,0.0,0.97594273,1.0,1.0
2,AC105053.1,0.0,0.34636536,1.0,1.0
2,NTSR1,0.0,0.23690476,1.0,1.0
2,SLC25A31,0.0,0.254108,1.0,1.0
2,MIR302CHG,0.0,0.16327809,1.0,1.0
2,TET2-AS1,0.0,0.16327809,1.0,1.0
2,AC105460.1,0.0,0.40629002,1.0,1.0
2,AL354824.2,0.0,0.2867177,1.0,1.0
2,SIGLEC1,0.0,0.23688361,1.0,1.0
2,DEFB132,0.0,0.44301644,1.0,1.0
2,ZEB2-AS1,0.0,1.0722661,1.0,1.0
2,AC011595.2,0.0,0.27812335,1.0,1.0
2,HAL,0.0,0.46494073,1.0,1.0
2,NTS,0.0,0.82008094,1.0,1.0
2,MYO7B,0.0,0.84617686,1.0,1.0
2,AC009248.3,0.0,0.16327809,1.0,1.0
